repo,package_name,dependency_type,dependency,version_spec,min_version
databricks-ai-bridge,agent-obo-test,build,hatchling,,
databricks-ai-bridge,databricks-ai-bridge,build,hatchling,,
databricks-ai-bridge,databricks-dspy,build,hatchling,,
databricks-ai-bridge,databricks-langchain,build,hatchling,,
databricks-ai-bridge,databricks-llamaindex,build,hatchling,,
databricks-ai-bridge,databricks-mcp,build,hatchling,,
databricks-ai-bridge,databricks-openai,build,hatchling,,
databricks-ai-bridge,@databricks/langchainjs,dependencies,@ai-sdk/provider,^3.0.0,3.0.0
databricks-ai-bridge,@databricks/langchainjs,dependencies,@ai-sdk/provider-utils,^4.0.0,4.0.0
databricks-ai-bridge,@databricks/langchainjs,dependencies,@databricks/ai-sdk-provider,^0.5.1,0.5.1
databricks-ai-bridge,@databricks/langchainjs,dependencies,@databricks/sdk-experimental,^0.15.0,0.15.0
databricks-ai-bridge,@databricks/langchainjs,dependencies,@langchain/core,^1.1.8,1.1.8
databricks-ai-bridge,@databricks/langchainjs,dependencies,@langchain/mcp-adapters,^1.1.1,1.1.1
databricks-ai-bridge,@databricks/langchainjs,dependencies,ai,^6.0.0,6.0.0
databricks-ai-bridge,agent-obo-test,dependencies,databricks-agents,,
databricks-ai-bridge,databricks-langchain,dependencies,databricks-ai-bridge,>=0.17.0,0.17.0
databricks-ai-bridge,databricks-llamaindex,dependencies,databricks-ai-bridge,>=0.1.0,0.1.0
databricks-ai-bridge,databricks-mcp,dependencies,databricks-ai-bridge,>=0.4.2,0.4.2
databricks-ai-bridge,databricks-openai,dependencies,databricks-ai-bridge,>=0.17.0,0.17.0
databricks-ai-bridge,databricks-langchain,dependencies,databricks-mcp,>=0.5.1,0.5.1
databricks-ai-bridge,databricks-openai,dependencies,databricks-mcp,>=0.4.0,0.4.0
databricks-ai-bridge,agent-obo-test,dependencies,databricks-openai,>=0.9.0,0.9.0
databricks-ai-bridge,databricks-langchain,dependencies,databricks-openai,>=0.9.0,0.9.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,databricks-sdk,>=0.49.0,0.49.0
databricks-ai-bridge,databricks-dspy,dependencies,databricks-sdk,>=0.58.0,0.58.0
databricks-ai-bridge,databricks-langchain,dependencies,databricks-sdk,>=0.65.0,0.65.0
databricks-ai-bridge,databricks-mcp,dependencies,databricks-sdk,>=0.49.0,0.49.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,databricks-vectorsearch,>=0.57,
databricks-ai-bridge,databricks-langchain,dependencies,databricks-vectorsearch,>=0.50,
databricks-ai-bridge,databricks-llamaindex,dependencies,databricks-vectorsearch,>=0.40,
databricks-ai-bridge,databricks-openai,dependencies,databricks-vectorsearch,>=0.50,
databricks-ai-bridge,databricks-dspy,dependencies,dspy,>=2.6.27,2.6.27
databricks-ai-bridge,agent-obo-test,dependencies,fastapi,>=0.115.12,0.115.12
databricks-ai-bridge,databricks-langchain,dependencies,langchain,>=1.0.0,1.0.0
databricks-ai-bridge,databricks-langchain,dependencies,langchain-mcp-adapters,>=0.1.13,0.1.13
databricks-ai-bridge,databricks-llamaindex,dependencies,llama-index,>=0.12.0,0.12.0
databricks-ai-bridge,databricks-mcp,dependencies,mcp,>=1.13.0,1.13.0
databricks-ai-bridge,agent-obo-test,dependencies,mlflow,>=3.9.0,3.9.0
databricks-ai-bridge,databricks-dspy,dependencies,mlflow,>=3.0.0,3.0.0
databricks-ai-bridge,databricks-langchain,dependencies,mlflow,>=3.0.0,3.0.0
databricks-ai-bridge,databricks-mcp,dependencies,mlflow,>=3.1,
databricks-ai-bridge,databricks-openai,dependencies,mlflow,>=3.10.1,3.10.1
databricks-ai-bridge,databricks-ai-bridge,dependencies,mlflow-skinny,>=2.19.0,2.19.0
databricks-ai-bridge,databricks-langchain,dependencies,openai,>=1.99.9,1.99.9
databricks-ai-bridge,databricks-openai,dependencies,openai,>=1.99.9,1.99.9
databricks-ai-bridge,agent-obo-test,dependencies,openai-agents,>=0.4.1,0.4.1
databricks-ai-bridge,databricks-openai,dependencies,openai-agents,>=0.5.0,0.5.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,pandas,>=2.2.0,2.2.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,pydantic,>=2.10.0,2.10.0
databricks-ai-bridge,databricks-langchain,dependencies,pydantic,>2.10.0,2.10.0
databricks-ai-bridge,databricks-openai,dependencies,pydantic,>2.10.0,2.10.0
databricks-ai-bridge,agent-obo-test,dependencies,python-dotenv,,
databricks-ai-bridge,databricks-ai-bridge,dependencies,tabulate,>=0.9.0,0.9.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,tiktoken,>=0.8.0,0.8.0
databricks-ai-bridge,databricks-ai-bridge,dependencies,typing-extensions,>=4.15.0,4.15.0
databricks-ai-bridge,databricks-langchain,dependencies,unitycatalog-langchain,>=0.3.0,0.3.0
databricks-ai-bridge,databricks-llamaindex,dependencies,unitycatalog-llamaindex,>=0.2.0,0.2.0
databricks-ai-bridge,databricks-openai,dependencies,unitycatalog-openai,>=0.2.0,0.2.0
databricks-ai-bridge,agent-obo-test,dependencies,uvicorn,>=0.34.2,0.34.2
databricks-ai-bridge,@databricks/ai-sdk-provider,dependencies,zod,^4.3.5,4.3.5
databricks-ai-bridge,@databricks/langchainjs,dependencies,zod,^4.3.5,4.3.5
databricks-ai-bridge,databricks-llamaindex,dev-group:dev,databricks-sdk,>=0.34.0,0.34.0
databricks-ai-bridge,databricks-mcp,dev-group:dev,databricks-sdk,>=0.49.0,0.49.0
databricks-ai-bridge,databricks-openai,dev-group:dev,databricks-sdk,>=0.34.0,0.34.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:dev,hatch,>=1.15.1,1.15.1
databricks-ai-bridge,databricks-dspy,dev-group:dev,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-langchain,dev-group:dev,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-llamaindex,dev-group:dev,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-mcp,dev-group:dev,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-openai,dev-group:dev,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-ai-bridge,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-dspy,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-langchain,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-llamaindex,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-mcp,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-openai,dev-group:dev,ty,>=0.0.11,0.0.11
databricks-ai-bridge,databricks-langchain,dev-group:dev,typing-extensions,>=4.15.0,4.15.0
databricks-ai-bridge,databricks-llamaindex,dev-group:dev,typing-extensions,>=4.15.0,4.15.0
databricks-ai-bridge,databricks-mcp,dev-group:dev,typing-extensions,>=4.15.0,4.15.0
databricks-ai-bridge,databricks-openai,dev-group:dev,typing-extensions,>=4.15.0,4.15.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,autodoc-pydantic,>=2.2.0,2.2.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,commonmark,>=0.9.1,0.9.1
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,databricks-dspy,,
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,databricks-langchain,,
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,databricks-mcp,,
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,databricks-openai,,
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,docutils,>=0.21.2,0.21.2
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,jinja2,>=3.0.0,3.0.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,markupsafe,>=3.0.2,3.0.2
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,myst-parser,>=4.0.0,4.0.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,sphinx,>=8.1.3,8.1.3
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,sphinx-autobuild,>=2024.10.3,2024.10.3
databricks-ai-bridge,databricks-ai-bridge,dev-group:doc,sphinx-rtd-theme,>=3.0.1,3.0.1
databricks-ai-bridge,databricks-ai-bridge,dev-group:lint,ruff,==0.14.10,0.14.10
databricks-ai-bridge,databricks-langchain,dev-group:tests,anyio,>=4.8.0,4.8.0
databricks-ai-bridge,databricks-langchain,dev-group:tests,langgraph,>=0.2.27,0.2.27
databricks-ai-bridge,databricks-ai-bridge,dev-group:tests,mlflow,>=3.0.0,3.0.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-dspy,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-langchain,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-llamaindex,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-mcp,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-openai,dev-group:tests,pytest,>=9.0.0,9.0.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:tests,pytest-asyncio,>=1.3.0,1.3.0
databricks-ai-bridge,databricks-langchain,dev-group:tests,pytest-asyncio,>=1.3.0,1.3.0
databricks-ai-bridge,databricks-mcp,dev-group:tests,pytest-asyncio,>=1.3.0,1.3.0
databricks-ai-bridge,databricks-openai,dev-group:tests,pytest-asyncio,>=1.3.0,1.3.0
databricks-ai-bridge,databricks-ai-bridge,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-dspy,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-langchain,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-llamaindex,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-mcp,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-openai,dev-group:tests,pytest-cov,>=4.1.0,4.1.0
databricks-ai-bridge,databricks-langchain,dev-group:tests,pytest-timeout,>=2.3.1,2.3.1
databricks-ai-bridge,databricks-llamaindex,dev-group:tests,pytest-timeout,>=2.3.1,2.3.1
databricks-ai-bridge,databricks-mcp,dev-group:tests,pytest-timeout,>=2.3.1,2.3.1
databricks-ai-bridge,databricks-openai,dev-group:tests,pytest-timeout,>=2.3.1,2.3.1
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@arethetypeswrong/cli,^0.15.0,0.15.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,@arethetypeswrong/cli,^0.15.0,0.15.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,@eslint/js,^10.0.0,10.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@types/node,^22.0.0,22.0.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,@types/node,^22.0.0,22.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@typescript-eslint/eslint-plugin,^7.0.0,7.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@typescript-eslint/parser,^7.0.0,7.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@vitest/coverage-v8,^4.0.18,4.0.18
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,@vitest/ui,^4.0.18,4.0.18
databricks-ai-bridge,@databricks/langchainjs,devDependencies,dotenv,^17.2.3,17.2.3
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,eslint,^8.57.0,8.57.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,eslint,^10.0.1,10.0.1
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,eslint-config-prettier,^9.1.0,9.1.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,langchain,^1.2.10,1.2.10
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,msw,^2.0.0,2.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,prettier,^3.0.0,3.0.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,prettier,^3.0.0,3.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,tsdown,^0.9.0,0.9.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,tsdown,^0.2.0,0.2.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,tsx,^4.19.0,4.19.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,typescript,^5.4.0,5.4.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,typescript,^5.8.0,5.8.0
databricks-ai-bridge,@databricks/langchainjs,devDependencies,typescript-eslint,^8.49.0,8.49.0
databricks-ai-bridge,@databricks/ai-sdk-provider,devDependencies,vitest,^4.0.18,4.0.18
databricks-ai-bridge,@databricks/langchainjs,devDependencies,vitest,^3.0.0,3.0.0
databricks-ai-bridge,databricks-langchain,optional:memory,databricks-ai-bridge,>=0.17.0,0.17.0
databricks-ai-bridge,databricks-openai,optional:memory,databricks-ai-bridge,>=0.17.0,0.17.0
databricks-ai-bridge,databricks-langchain,optional:memory,langgraph-checkpoint-postgres,>=2.0.5,2.0.5
databricks-ai-bridge,databricks-ai-bridge,optional:memory,psycopg[binary,",pool]>=3.2.10",3.2.10
databricks-ai-bridge,databricks-ai-bridge,optional:memory,sqlalchemy,>=2.0.0,2.0.0
databricks-ai-bridge,@databricks/ai-sdk-provider,peerDependencies,@ai-sdk/provider,^3.0.5,3.0.5
databricks-ai-bridge,@databricks/ai-sdk-provider,peerDependencies,@ai-sdk/provider-utils,^4.0.10,4.0.10
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@ai-sdk/gateway,3.0.66,3.0.66
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@ai-sdk/provider,3.0.5,3.0.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@ai-sdk/provider,3.0.8,3.0.8
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@ai-sdk/provider-utils,4.0.10,4.0.10
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@ai-sdk/provider-utils,4.0.19,4.0.19
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@andrewbranch/untar.js,1.0.3,1.0.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@andrewbranch/untar.js,1.0.3,1.0.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@antfu/utils,8.1.1,8.1.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/cli,0.15.4,0.15.4
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/cli,0.15.4,0.15.4
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/core,0.15.1,0.15.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/core,0.15.1,0.15.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/core/node_modules/typescript,5.3.3,5.3.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@arethetypeswrong/core/node_modules/typescript,5.3.3,5.3.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@babel/generator,7.28.5,7.28.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@babel/helper-string-parser,7.27.1,7.27.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@babel/helper-validator-identifier,7.28.5,7.28.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@babel/parser,7.28.5,7.28.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@babel/types,7.28.5,7.28.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@bcoe/v8-coverage,1.0.2,1.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@cfworker/json-schema,4.1.1,4.1.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@colors/colors,1.5.0,1.5.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@colors/colors,1.5.0,1.5.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@databricks/ai-sdk-provider,0.5.1,0.5.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@databricks/sdk-experimental,0.15.0,0.15.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/core,1.8.1,1.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/core,1.8.1,1.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/runtime,1.8.1,1.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/runtime,1.8.1,1.8.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/wasi-threads,1.1.0,1.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@emnapi/wasi-threads,1.1.0,1.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/aix-ppc64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/aix-ppc64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-arm,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-arm,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/android-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/darwin-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/darwin-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/darwin-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/darwin-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/freebsd-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/freebsd-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/freebsd-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/freebsd-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-arm,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-arm,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-ia32,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-ia32,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-loong64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-loong64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-mips64el,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-mips64el,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-ppc64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-ppc64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-riscv64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-riscv64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-s390x,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-s390x,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/linux-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/netbsd-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/netbsd-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/netbsd-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/netbsd-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openbsd-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openbsd-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openbsd-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openbsd-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openharmony-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/openharmony-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/sunos-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/sunos-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-arm64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-arm64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-ia32,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-ia32,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-x64,0.27.2,0.27.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@esbuild/win32-x64,0.27.3,0.27.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint-community/eslint-utils,4.9.1,4.9.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint-community/eslint-utils,4.9.1,4.9.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint-community/eslint-utils/node_modules/eslint-visitor-keys,3.4.3,3.4.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint-community/regexpp,4.12.2,4.12.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint-community/regexpp,4.12.2,4.12.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/config-array,0.23.2,0.23.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/config-helpers,0.5.2,0.5.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/core,1.1.0,1.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/eslintrc,2.1.4,2.1.4
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/eslintrc/node_modules/brace-expansion,1.1.12,1.1.12
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/eslintrc/node_modules/minimatch,3.1.5,3.1.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/js,8.57.1,8.57.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/js,10.0.1,10.0.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/object-schema,3.0.2,3.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@eslint/plugin-kit,0.6.0,0.6.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@hono/node-server,1.19.11,1.19.11
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanfs/core,0.19.1,0.19.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanfs/node,0.16.7,0.16.7
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/config-array,0.13.0,0.13.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/config-array/node_modules/brace-expansion,1.1.12,1.1.12
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/config-array/node_modules/minimatch,3.1.5,3.1.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/module-importer,1.0.1,1.0.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/module-importer,1.0.1,1.0.1
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/object-schema,2.0.3,2.0.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@humanwhocodes/retry,0.4.3,0.4.3
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@inquirer/ansi,1.0.2,1.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@inquirer/confirm,5.1.21,5.1.21
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@inquirer/core,10.3.2,10.3.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@inquirer/figures,1.0.15,1.0.15
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@inquirer/type,3.0.10,3.0.10
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@isaacs/cliui,8.0.2,8.0.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@isaacs/cliui/node_modules/emoji-regex,9.2.2,9.2.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@isaacs/cliui/node_modules/string-width,5.1.2,5.1.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/gen-mapping,0.3.13,0.3.13
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/remapping,2.3.5,2.3.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/resolve-uri,3.1.2,3.1.2
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/sourcemap-codec,1.5.5,1.5.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/sourcemap-codec,1.5.5,1.5.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@jridgewell/trace-mapping,0.3.31,0.3.31
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/core,1.1.30,1.1.30
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph,1.2.0,1.2.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-checkpoint,1.0.0,1.0.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-checkpoint/node_modules/uuid,10.0.0,10.0.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-sdk,1.6.5,1.6.5
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-sdk/node_modules/eventemitter3,5.0.4,5.0.4
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-sdk/node_modules/p-queue,9.1.0,9.1.0
databricks-ai-bridge,databricks-ai-bridge,transitive-npm,@langchain/langgraph-sdk/node_modules/p-timeout,7.0.1,7.0.1
